CustomerKey,FirstPurchase,LastPurchase,PurchaseCount,TotalAmount,AverageAmount,LifecycleDays,Cluster
22156,2013-03-06,2013-03-06,1,69.99,69.99,0,3
22167,2013-02-10,2013-02-10,2,123.97999999999999,61.989999999999995,0,3
22168,2012-04-12,2013-05-29,4,2997.3199999999997,749.3299999999999,412,3
22169,2013-06-19,2013-06-19,2,78.97999999999999,39.489999999999995,0,1
22170,2012-04-03,2013-05-03,4,2745.3325,686.333125,395,3
22171,2012-04-24,2013-05-15,2,2721.5525,1360.77625,386,3
22172,2012-04-01,2013-05-24,8,2932.3025,366.5378125,418,0
22173,2012-04-08,2013-05-06,4,2735.5325,683.883125,393,3
22174,2012-04-11,2013-04-30,3,3007.83,1002.61,384,3
22175,2012-04-12,2013-05-02,3,3018.33,1006.11,385,3
22176,2013-07-05,2013-07-05,4,100.46000000000001,25.115000000000002,0,2
22177,2013-07-13,2013-07-13,2,24.27,12.135,0,1
22178,2012-04-10,2013-11-13,4,4233.32,1058.33,582,0
22179,2013-06-15,2013-06-15,1,21.98,21.98,0,1
22180,2012-03-31,2013-11-05,3,4632.8625,1544.2875000000001,584,1
22181,2012-04-05,2013-11-08,5,4673.8825,934.7764999999999,582,0
22193,2012-04-28,2013-10-31,2,4886.7,2443.35,551,1
22194,2012-04-26,2013-11-26,3,4633.9025,1544.6341666666667,579,1
22195,2012-04-05,2013-12-03,5,4909.67,981.934,607,0
22196,2012-04-13,2013-12-04,3,4632.8625,1544.2875000000001,600,1
22197,2012-04-06,2013-12-04,6,4740.9825,790.16375,607,0
22198,2012-04-10,2013-11-30,4,4661.5025,1165.375625,599,0
22199,2012-04-17,2013-12-09,5,4693.8825,938.7764999999999,601,0
22200,2012-04-11,2013-12-15,3,4659.9025,1553.3008333333335,613,1
22201,2012-05-19,2013-12-09,6,5012.2699999999995,835.3783333333332,569,0
22202,2012-05-07,2013-12-28,6,4671.7425,778.6237500000001,600,0
22203,2012-05-23,2013-12-04,2,4624.9125,2312.45625,560,1
22204,2013-07-15,2013-07-15,3,42.28,14.093333333333334,0,1
22205,2013-07-20,2013-07-20,3,120.48,40.160000000000004,0,1
22206,2013-08-12,2013-08-12,4,201.28,50.32,0,2
22207,2012-05-05,2013-12-27,3,4921.69,1640.5633333333333,601,1
22208,2013-03-31,2013-03-31,3,42.28,14.093333333333334,0,3
22209,2013-05-03,2013-05-03,3,74.98,24.993333333333336,0,3
22210,2013-06-11,2013-06-11,1,35.0,35.0,0,1
22212,2013-05-03,2013-05-03,2,39.99,19.995,0,3
22213,2013-02-27,2013-02-27,3,59.27,19.756666666666668,0,3
22214,2013-09-29,2013-09-29,3,42.28,14.093333333333334,0,1
22399,2012-05-17,2013-05-04,3,2785.0525,928.3508333333333,352,3
22400,2012-04-30,2013-05-22,5,2737.8225,547.5645000000001,387,3
22401,2012-05-17,2013-05-14,2,2983.34,1491.67,362,3
22402,2012-05-10,2013-05-27,2,2721.5525,1360.77625,382,3
22403,2013-05-05,2013-05-05,1,69.99,69.99,0,3
22404,2012-05-28,2013-05-31,2,2983.34,1491.67,368,3
22405,2013-05-07,2013-05-07,2,123.97999999999999,61.989999999999995,0,3
22406,2012-05-27,2013-06-05,3,3018.33,1006.11,374,3
22407,2012-05-19,2013-06-07,3,2756.5425,918.8475,384,3
22408,2012-05-10,2013-06-06,5,2770.5225,554.1045,392,3
22409,2012-05-21,2013-06-05,3,2746.0425,915.3475,380,3
22410,2012-05-05,2013-06-24,2,2983.34,1491.67,415,3
22411,2012-05-24,2013-06-23,5,2770.5225,554.1045,395,2
22412,2012-04-30,2013-06-11,3,3018.33,1006.11,407,3
22571,2012-05-07,2013-06-05,5,2835.0225,567.0045,394,3
22572,2012-05-25,2013-06-29,4,2997.3199999999997,749.3299999999999,400,3
22573,2012-05-22,2013-06-09,2,2721.5525,1360.77625,383,3
22574,2013-06-03,2013-06-03,1,69.99,69.99,0,1
22575,2012-05-01,2013-06-10,3,3018.33,1006.11,405,3
22576,2012-05-01,2013-06-11,2,2721.5525,1360.77625,406,3
22577,2012-05-29,2013-06-29,3,2743.0425,914.3475,396,3
22578,2012-05-09,2013-06-17,4,2735.5325,683.883125,404,3
22579,2012-05-16,2013-06-02,3,2730.5425,910.1808333333333,382,3
22580,2012-05-02,2013-06-03,5,3051.31,610.262,397,3
22581,2012-05-10,2013-06-04,5,2749.3225,549.8645,390,3
22582,2012-05-06,2013-07-13,3,2756.5425,918.8475,433,3
22583,2012-05-15,2013-07-13,6,2821.5125,470.2520833333333,424,2
22839,2013-02-05,2013-02-05,4,39.25,9.8125,0,3
22840,2013-10-21,2013-10-21,2,37.29,18.645,0,1
22841,2013-03-05,2013-03-05,1,35.0,35.0,0,3
22842,2013-06-17,2013-06-17,4,86.46,21.615,0,2
22843,2013-04-12,2013-04-12,3,48.980000000000004,16.326666666666668,0,3
22844,2013-03-31,2013-03-31,2,39.99,19.995,0,3
22845,2012-05-09,2013-12-26,3,4633.9025,1544.6341666666667,596,1
22846,2013-01-30,2013-01-30,3,74.98,24.993333333333336,0,3
22847,2013-05-11,2013-05-11,2,37.29,18.645,0,3
22848,2013-02-05,2013-02-05,2,39.99,19.995,0,3
22849,2013-12-09,2013-12-09,4,50.230000000000004,12.557500000000001,0,2
22850,2012-05-23,2013-12-18,3,4657.5125,1552.5041666666666,574,1
22851,2012-05-10,2013-12-02,3,4632.8625,1544.2875000000001,571,1
22852,2013-11-20,2013-11-20,2,39.99,19.995,0,1
22853,2013-05-27,2013-05-27,2,39.99,19.995,0,3
22854,2012-05-11,2013-12-18,3,4659.9025,1553.3008333333335,586,1
22855,2013-11-28,2013-11-28,4,70.96000000000001,17.740000000000002,0,2
22856,2013-07-25,2013-07-25,1,4.99,4.99,0,1
22857,2012-05-08,2013-12-06,2,4886.7,2443.35,577,1
22859,2013-07-15,2013-07-15,1,4.99,4.99,0,1
22860,2012-05-24,2013-12-25,5,4663.7925,932.7584999999999,580,0
22904,2012-05-12,2013-12-23,6,4759.9925,793.3320833333333,590,0
22905,2012-06-11,2013-12-25,2,4624.9125,2312.45625,562,1
22906,2012-06-13,2013-11-30,2,4624.9125,2312.45625,535,1
22907,2012-06-03,2013-11-23,3,4169.33,1389.7766666666666,538,1
22908,2012-06-10,2013-12-06,4,4661.5025,1165.375625,544,0
22909,2012-06-05,2013-11-05,5,3980.5225,796.1045,518,0
22910,2012-06-28,2013-11-17,2,3882.5525,1941.27625,507,1
22911,2013-08-26,2013-08-26,2,39.980000000000004,19.990000000000002,0,1
22912,2012-06-01,2013-12-25,3,4659.9025,1553.3008333333335,572,1
22913,2012-05-30,2013-12-05,4,4684.3925,1171.098125,554,0
22914,2013-04-04,2013-04-04,2,59.980000000000004,29.990000000000002,0,3
22915,2013-06-27,2013-06-27,2,13.98,6.99,0,1
22916,2013-09-10,2013-09-10,2,58.980000000000004,29.490000000000002,0,1
22917,2013-03-03,2013-03-03,1,4.99,4.99,0,3
22918,2013-10-06,2013-10-06,1,4.99,4.99,0,1
22919,2013-08-12,2013-08-12,2,58.980000000000004,29.490000000000002,0,1
22920,2013-11-26,2013-11-26,4,91.95,22.9875,0,2
22921,2012-06-11,2013-12-24,5,4647.8825,929.5764999999999,561,0
22922,2013-07-27,2013-07-27,3,68.97,22.99,0,1
22923,2013-12-28,2013-12-28,1,21.98,21.98,0,1
22924,2013-02-11,2013-02-11,4,90.95,22.7375,0,3
22925,2013-09-03,2013-09-03,6,134.93,22.488333333333333,0,2
22926,2012-06-21,2013-12-17,3,3936.5425,1312.1808333333333,544,1
22927,2012-05-30,2013-12-18,5,3913.8225,782.7645,567,0
22928,2013-06-13,2013-06-13,2,58.980000000000004,29.490000000000002,0,1
22929,2012-06-06,2013-12-03,5,4673.8825,934.7764999999999,545,0
22930,2012-06-28,2013-12-27,4,4900.679999999999,1225.1699999999998,547,0
22931,2012-06-11,2013-01-19,2,3882.5525,1941.27625,222,3
22932,2012-05-31,2013-01-14,3,4169.33,1389.7766666666666,228,3
22933,2012-06-26,2013-12-04,3,3917.5425,1305.8475,526,1
22934,2012-06-18,2013-12-11,4,4173.32,1043.33,541,0
22935,2012-06-15,2013-12-03,5,3951.5225,790.3045,536,0
22936,2012-06-12,2013-12-13,5,3946.5225,789.3045,549,0
22937,2012-06-28,2013-12-18,3,4179.33,1393.11,538,1
22938,2012-06-22,2013-12-11,4,4173.32,1043.33,537,0
22939,2012-06-06,2013-12-12,4,3961.0325,990.258125,554,0
22940,2012-05-30,2013-01-05,4,4207.32,1051.83,220,3
22941,2013-07-04,2013-07-04,2,58.980000000000004,29.490000000000002,0,1
22942,2012-06-05,2013-12-02,4,3971.5325,992.883125,545,0
22943,2012-06-11,2013-12-16,2,4144.34,2072.17,553,1
22944,2013-05-07,2013-05-07,3,64.47,21.49,0,3
22945,2013-03-20,2013-03-20,2,12.940000000000001,6.470000000000001,0,3
22946,2012-06-17,2013-02-22,4,3911.5325,977.883125,250,3
22947,2013-03-03,2013-03-03,2,75.97,37.985,0,3
22948,2013-05-01,2013-05-01,2,39.980000000000004,19.990000000000002,0,3
22949,2013-04-18,2013-04-18,2,71.97,35.985,0,3
22950,2012-06-23,2013-02-02,3,3917.5425,1305.8475,224,3
22951,2012-06-21,2013-03-23,5,4242.3099999999995,848.4619999999999,275,3
22952,2013-02-23,2013-02-23,2,39.980000000000004,19.990000000000002,0,3
22953,2012-06-01,2013-03-26,4,3899.4925,974.873125,298,3
22954,2012-06-07,2013-03-23,3,4179.33,1393.11,289,3
22955,2013-08-26,2013-08-26,2,13.98,6.99,0,1
22956,2013-10-20,2013-10-20,3,64.47,21.49,0,1
22957,2013-08-11,2013-08-11,2,39.980000000000004,19.990000000000002,0,1
22958,2012-06-12,2013-12-22,5,4208.3099999999995,841.6619999999999,558,0
22959,2012-06-09,2013-12-25,3,3917.5425,1305.8475,564,1
22960,2013-09-18,2013-09-18,1,4.99,4.99,0,1
22961,2012-06-05,2013-03-24,3,3891.5425,1297.1808333333333,292,3
22962,2013-05-30,2013-05-30,2,39.980000000000004,19.990000000000002,0,3
22963,2013-03-23,2013-03-23,2,58.980000000000004,29.490000000000002,0,3
22964,2013-05-27,2013-05-27,2,123.97999999999999,61.989999999999995,0,3
22965,2013-09-21,2013-09-21,2,7.28,3.64,0,1
22966,2012-06-25,2013-04-18,3,3917.5425,1305.8475,297,3
22973,2013-12-28,2013-12-28,2,7.28,3.64,0,1
22974,2013-03-23,2013-03-23,2,7.28,3.64,0,3
22986,2012-06-21,2013-07-16,3,2756.5425,918.8475,390,3
22987,2012-06-03,2013-12-05,4,3942.0325,985.508125,550,0
22988,2012-06-17,2013-12-06,3,4194.33,1398.11,537,1
23008,2013-05-16,2013-05-16,2,59.980000000000004,29.990000000000002,0,3
23012,2013-09-07,2013-09-07,1,4.99,4.99,0,1
23013,2013-06-20,2013-06-20,2,12.940000000000001,6.470000000000001,0,1
23014,2013-08-08,2013-08-08,2,13.98,6.99,0,1
23077,2013-03-23,2013-03-23,2,7.28,3.64,0,3
23078,2013-07-07,2013-07-07,3,15.23,5.076666666666667,0,1
23079,2013-07-07,2013-07-07,2,7.28,3.64,0,1
23085,2013-10-17,2013-10-17,2,7.28,3.64,0,1
23086,2013-03-24,2013-03-24,2,12.940000000000001,6.470000000000001,0,3
23087,2013-08-28,2013-08-28,2,39.980000000000004,19.990000000000002,0,1
23094,2013-04-27,2013-04-27,3,67.93,22.643333333333334,0,3
23095,2013-06-18,2013-06-18,1,4.99,4.99,0,1
23096,2013-04-29,2013-04-29,2,7.28,3.64,0,3
23097,2012-06-16,2013-07-30,5,2770.5225,554.1045,409,2
23098,2012-06-01,2013-07-26,4,2745.3325,686.333125,420,2
23099,2012-06-28,2013-07-14,2,2983.34,1491.67,381,1
23100,2012-06-26,2013-07-12,4,3007.12,751.78,381,3
23101,2012-06-16,2013-07-18,6,2795.0125,465.8354166666666,397,2
23102,2012-06-01,2013-07-15,3,2730.5425,910.1808333333333,409,3
23103,2013-05-17,2013-05-17,2,85.48,42.74,0,3
23104,2012-06-27,2013-01-20,5,3490.0325,698.0065,207,3
23105,2012-06-05,2013-01-01,4,3361.5325,840.383125,210,3
23106,2012-06-15,2013-04-17,6,3956.0125,659.3354166666667,306,0
23107,2012-06-27,2013-04-17,4,3896.5325,974.133125,294,3
23116,2012-07-28,2013-04-26,3,3936.5425,1312.1808333333333,272,3
23117,2012-07-15,2013-04-20,5,3931.5225,786.3045,279,3
23118,2012-07-04,2013-05-26,5,3913.8225,782.7645,326,3
23119,2012-07-29,2013-05-26,4,3945.5325,986.383125,301,3
23120,2012-07-03,2013-05-18,2,4144.34,2072.17,319,3
23121,2012-07-03,2013-05-23,2,4144.34,2072.17,324,3
23122,2013-07-30,2013-07-30,2,13.98,6.99,0,1
23123,2013-11-03,2013-11-03,2,39.980000000000004,19.990000000000002,0,1
23128,2013-06-27,2013-06-27,2,39.980000000000004,19.990000000000002,0,1
23129,2013-05-06,2013-05-06,1,4.99,4.99,0,3
23305,2013-05-04,2013-05-04,2,7.28,3.64,0,3
23307,2013-05-11,2013-05-11,3,67.93,22.643333333333334,0,3
23308,2013-12-08,2013-12-08,1,4.99,4.99,0,1
23309,2013-03-11,2013-03-11,2,59.980000000000004,29.990000000000002,0,3
23310,2012-07-20,2013-01-07,5,3333.3225,666.6645000000001,171,3
23311,2012-07-05,2013-02-01,3,3337.0425,1112.3475,211,3
23312,2013-09-06,2013-09-06,2,13.98,6.99,0,1
23313,2012-07-12,2013-07-29,5,2906.0325,581.2065,382,2
23314,2012-07-09,2013-07-17,5,2744.5225,548.9045,373,2
23315,2013-10-27,2013-10-27,3,15.23,5.076666666666667,0,1
23316,2012-07-09,2013-07-29,5,2835.0225,567.0045,385,2
23317,2013-09-20,2013-09-20,2,39.980000000000004,19.990000000000002,0,1
23320,2012-07-21,2013-07-10,3,2730.5425,910.1808333333333,354,3
23321,2012-07-30,2013-07-15,5,3060.8199999999997,612.164,350,2
23322,2012-07-22,2013-07-28,4,3042.8199999999997,760.7049999999999,371,2
23323,2012-07-25,2013-07-28,4,2745.3325,686.333125,368,2
23324,2012-07-10,2013-07-07,3,2730.5425,910.1808333333333,362,3
23325,2012-07-25,2013-07-23,4,2997.3199999999997,749.3299999999999,363,3
23329,2013-08-23,2013-08-23,2,39.980000000000004,19.990000000000002,0,1
23330,2013-06-15,2013-06-15,2,31.97,15.985,0,1
23331,2012-07-27,2013-05-30,2,4144.34,2072.17,307,3
23332,2012-06-30,2013-06-21,2,4144.34,2072.17,356,3
23343,2012-07-30,2013-06-05,3,3936.5425,1312.1808333333333,310,3
23344,2012-07-02,2013-06-05,2,3882.5525,1941.27625,338,3
23345,2013-07-24,2013-07-24,1,4.99,4.99,0,1
23346,2013-04-20,2013-04-20,1,4.99,4.99,0,3
23347,2013-09-06,2013-09-06,1,4.99,4.99,0,1
23348,2012-07-22,2013-06-29,5,4167.3099999999995,833.4619999999999,342,0
23408,2012-07-03,2013-06-22,4,4218.82,1054.705,354,3
23409,2012-07-05,2013-06-18,3,3917.5425,1305.8475,348,3
23410,2012-07-23,2013-06-06,5,4016.5325,803.3064999999999,318,0
23411,2012-07-01,2013-01-31,4,3577.8199999999997,894.4549999999999,214,3
23412,2012-07-14,2013-02-19,5,3586.81,717.362,220,3
23413,2012-07-19,2013-02-27,3,3617.83,1205.9433333333334,223,3
23414,2012-07-03,2013-03-17,4,3391.0325,847.758125,257,3
23415,2012-07-01,2013-03-24,3,3588.83,1196.2766666666666,266,3
23416,2012-07-26,2013-03-01,3,3598.83,1199.61,218,3
23417,2012-07-20,2013-03-28,3,3337.0425,1112.3475,251,3
23418,2012-07-04,2013-03-15,5,3400.0225,680.0045,254,3
23419,2013-10-29,2013-10-29,2,39.980000000000004,19.990000000000002,0,1
23420,2012-07-25,2013-06-21,2,4144.34,2072.17,331,3
23421,2012-07-03,2013-07-27,5,4208.3099999999995,841.6619999999999,389,0
23422,2012-08-21,2013-07-21,4,3911.5325,977.883125,334,3
23423,2012-08-03,2013-07-04,3,3936.5425,1312.1808333333333,335,3
23424,2013-04-18,2013-04-18,2,29.479999999999997,14.739999999999998,0,3
23425,2012-08-23,2013-07-10,5,3951.5225,790.3045,321,0
23426,2013-10-13,2013-10-13,2,39.980000000000004,19.990000000000002,0,1
23427,2013-12-04,2013-12-04,1,4.99,4.99,0,1
23428,2013-08-02,2013-08-02,2,39.980000000000004,19.990000000000002,0,1
23429,2012-08-16,2013-07-09,3,3936.5425,1312.1808333333333,327,3
23430,2013-06-30,2013-06-30,1,4.99,4.99,0,1
23431,2012-07-31,2013-06-30,4,4158.32,1039.58,334,3
23432,2012-08-03,2013-07-15,3,4179.33,1393.11,346,3
23433,2012-08-14,2013-07-12,2,3882.5525,1941.27625,332,3
23434,2012-08-19,2013-07-19,2,3882.5525,1941.27625,334,3
23435,2012-08-20,2013-07-28,3,3917.5425,1305.8475,342,3
23436,2012-08-11,2013-07-08,5,3950.5225,790.1045,331,0
23437,2013-10-12,2013-10-12,1,4.99,4.99,0,1
23438,2013-09-17,2013-09-17,3,123.48,41.160000000000004,0,1
23439,2013-03-15,2013-03-15,3,68.97,22.99,0,3
23521,2013-08-16,2013-08-16,1,21.98,21.98,0,1
23522,2013-04-11,2013-04-11,3,120.47,40.156666666666666,0,3
23523,2012-08-16,2013-03-03,3,3337.0425,1112.3475,199,3
23524,2012-08-06,2013-03-11,3,3598.83,1199.61,217,3
23525,2012-08-21,2013-03-24,2,3302.0525,1651.02625,215,3
23526,2012-08-01,2013-03-27,2,3563.84,1781.92,238,3
23527,2013-05-31,2013-05-31,2,56.97,28.485,0,3
23528,2013-09-16,2013-09-16,2,75.97,37.985,0,1
23529,2012-08-19,2013-03-06,3,3617.83,1205.9433333333334,199,3
23531,2012-08-03,2013-03-05,5,3337.2825,667.4565,214,3
23532,2012-08-04,2013-03-12,3,3337.0425,1112.3475,220,3
23533,2012-08-12,2013-07-20,3,3917.5425,1305.8475,342,3
23534,2012-08-24,2013-07-14,3,4179.33,1393.11,324,3
23535,2013-08-13,2013-08-13,1,4.99,4.99,0,1
23536,2013-06-11,2013-06-11,2,39.980000000000004,19.990000000000002,0,3
23537,2013-11-12,2013-11-12,2,59.980000000000004,29.990000000000002,0,1
23538,2012-08-22,2013-07-17,3,4198.33,1399.4433333333334,329,3
23539,2012-08-17,2013-08-03,2,4144.34,2072.17,351,1
23540,2012-08-18,2013-04-19,4,3626.8199999999997,906.7049999999999,244,3
23541,2012-08-03,2013-04-26,3,3337.0425,1112.3475,266,3
23542,2012-08-18,2013-04-17,3,3337.0425,1112.3475,242,3
23543,2013-08-20,2013-08-20,2,12.940000000000001,6.470000000000001,0,1
23544,2012-08-26,2013-08-19,6,3971.0125,661.8354166666667,358,0
23545,2012-08-01,2013-08-16,2,3882.5525,1941.27625,380,1
23546,2012-08-19,2013-04-23,3,3337.0425,1112.3475,247,3
23547,2012-08-17,2013-04-29,3,3598.83,1199.61,255,3
23562,2013-05-29,2013-05-29,1,4.99,4.99,0,3
23563,2013-08-29,2013-08-29,2,56.97,28.485,0,1
23569,2013-07-19,2013-07-19,2,39.980000000000004,19.990000000000002,0,1
23570,2013-04-29,2013-04-29,1,21.98,21.98,0,3
23571,2012-08-16,2013-03-30,2,3563.84,1781.92,226,3
23572,2012-08-21,2013-04-30,3,3617.83,1205.9433333333334,252,3
23573,2012-08-24,2013-05-27,3,3337.0425,1112.3475,276,3
23574,2012-08-19,2013-05-07,3,3337.0425,1112.3475,261,3
23575,2012-08-03,2013-05-21,2,3302.0525,1651.02625,291,3
23576,2013-05-21,2013-05-21,2,39.980000000000004,19.990000000000002,0,3
23593,2012-08-05,2013-08-03,6,3990.0125,665.0020833333333,363,0
23640,2012-08-06,2013-08-01,3,3936.5425,1312.1808333333333,360,1
23641,2013-06-07,2013-06-07,3,64.47,21.49,0,3
23643,2013-05-04,2013-05-04,1,4.99,4.99,0,3
23644,2013-10-05,2013-10-05,2,39.980000000000004,19.990000000000002,0,1
23645,2012-08-09,2013-08-25,3,4198.33,1399.4433333333334,381,1
23646,2013-07-03,2013-07-03,2,13.98,6.99,0,1
23647,2013-09-21,2013-09-21,2,12.940000000000001,6.470000000000001,0,1
23648,2012-08-24,2013-08-05,2,4144.34,2072.17,346,1
23649,2012-08-14,2013-08-26,4,3945.5325,986.383125,377,0
23650,2013-05-27,2013-05-27,2,39.980000000000004,19.990000000000002,0,3
23651,2012-09-05,2013-08-09,3,3917.5425,1305.8475,338,1
23652,2012-09-27,2013-08-08,3,3907.5425,1302.5141666666666,315,1
23653,2012-09-01,2013-08-18,5,3975.0325,795.0065,351,0
23654,2013-07-29,2013-07-29,2,59.980000000000004,29.990000000000002,0,1
23655,2012-09-02,2013-09-14,2,4144.34,2072.17,377,1
23656,2012-09-24,2013-09-11,2,4144.34,2072.17,352,1
23657,2013-10-15,2013-10-15,1,4.99,4.99,0,1
23658,2012-09-19,2013-09-27,3,3936.5425,1312.1808333333333,373,1
23659,2012-09-27,2013-09-19,3,4179.33,1393.11,357,1
23660,2012-09-08,2013-09-12,3,3917.5425,1305.8475,369,1
23661,2012-09-22,2013-09-11,4,3961.0325,990.258125,354,0
23662,2012-09-12,2013-10-01,3,3917.5425,1305.8475,384,1
23663,2012-09-14,2013-10-06,2,3882.5525,1941.27625,387,1
23664,2012-09-13,2013-10-24,4,3941.5325,985.383125,406,0
23665,2012-09-06,2013-10-16,4,4207.32,1051.83,405,0
23992,2012-09-24,2013-08-04,5,3167.8199999999997,633.564,314,2
23993,2012-09-17,2013-08-06,4,3072.3199999999997,768.0799999999999,323,2
23994,2012-09-25,2013-08-20,5,2790.5225,558.1045,329,2
23995,2012-09-08,2013-08-22,2,2983.34,1491.67,348,1
23996,2012-09-09,2013-08-11,5,2744.5225,548.9045,336,2
23997,2013-04-17,2013-04-17,2,39.980000000000004,19.990000000000002,0,3
23998,2012-09-04,2013-08-06,3,2756.5425,918.8475,336,1
23999,2012-09-27,2013-08-02,3,2730.5425,910.1808333333333,309,1
24000,2012-09-11,2013-08-17,2,2983.34,1491.67,340,1
24001,2012-09-01,2013-08-09,2,2983.34,1491.67,342,1
24002,2012-09-24,2013-08-14,5,2744.5225,548.9045,324,2
24003,2012-08-29,2013-08-02,4,2806.5325,701.633125,338,2
24004,2012-09-25,2013-08-07,5,2744.5225,548.9045,316,2
24005,2012-09-01,2013-08-11,3,2756.5425,918.8475,344,1
24006,2012-09-07,2013-08-21,2,2721.5525,1360.77625,348,1
24007,2012-09-15,2013-08-20,4,3042.8199999999997,760.7049999999999,339,2
24008,2012-09-12,2013-08-18,3,2730.5425,910.1808333333333,340,1
24009,2012-08-30,2013-08-10,3,2746.0425,915.3475,345,1
24159,2012-09-25,2013-08-13,3,2756.5425,918.8475,322,1
24160,2012-09-26,2013-08-14,3,3046.84,1015.6133333333333,322,1
24161,2012-10-22,2013-08-09,2,2983.34,1491.67,291,1
24162,2012-10-12,2013-08-06,3,3004.83,1001.61,298,1
24163,2012-10-03,2013-08-07,3,2756.5425,918.8475,308,1
24164,2012-10-16,2013-08-14,5,2760.0225,552.0045,302,2
24165,2012-10-24,2013-08-13,3,3046.84,1015.6133333333333,293,1
24166,2012-10-14,2013-09-05,5,2789.5225,557.9045,326,2
24167,2012-10-04,2013-09-04,2,2983.34,1491.67,335,1
24168,2012-10-26,2013-09-23,5,2790.5225,558.1045,332,2
24169,2012-10-15,2013-08-30,4,2735.5325,683.883125,319,2
24170,2012-10-08,2013-09-10,3,3018.33,1006.11,337,1
24171,2012-10-09,2013-09-18,5,3006.31,601.262,344,2
24172,2012-10-14,2013-09-04,4,2735.5325,683.883125,325,2
24173,2012-10-05,2013-09-20,5,2771.5225,554.3045,350,2
24174,2012-10-16,2013-09-23,2,2983.34,1491.67,342,1
24175,2012-10-14,2013-09-16,3,2743.0425,914.3475,337,1
24176,2012-10-21,2013-09-08,4,3042.8199999999997,760.7049999999999,322,2
24177,2012-09-29,2013-08-30,2,2721.5525,1360.77625,335,1
24178,2012-10-26,2013-09-04,4,2810.5325,702.633125,313,2
24179,2012-10-22,2013-09-05,5,3052.31,610.462,318,2
24228,2013-11-11,2013-11-11,3,15.23,5.076666666666667,0,1
24229,2013-05-23,2013-05-23,2,7.28,3.64,0,3
24230,2013-08-19,2013-08-19,2,13.98,6.99,0,1
24240,2013-12-19,2013-12-19,1,4.99,4.99,0,1
24241,2012-10-04,2013-08-30,4,2997.3199999999997,749.3299999999999,330,2
24242,2012-10-14,2013-09-03,3,2756.5425,918.8475,324,1
24243,2013-06-15,2013-06-15,3,48.970000000000006,16.323333333333334,0,3
24244,2012-10-15,2013-05-24,3,3617.83,1205.9433333333334,221,3
24245,2013-12-18,2013-12-18,3,17.27,5.756666666666667,0,1
24246,2013-05-09,2013-05-09,1,9.99,9.99,0,3
24247,2012-10-24,2013-09-01,2,2721.5525,1360.77625,312,1
24248,2012-10-05,2013-09-19,5,2770.5225,554.1045,349,2
24249,2012-10-04,2013-09-25,3,2756.5425,918.8475,356,1
24250,2012-10-20,2013-09-22,4,2738.4925,684.623125,337,2
24251,2012-10-15,2013-09-05,2,2983.34,1491.67,325,1
24252,2012-10-15,2013-10-01,5,2744.5225,548.9045,351,2
24253,2013-10-09,2013-10-09,1,9.99,9.99,0,1
24257,2012-10-25,2013-10-07,5,2770.5225,554.1045,347,2
24266,2012-10-01,2013-10-02,5,2749.3225,549.8645,366,2
24267,2013-06-24,2013-06-24,3,22.93,7.6433333333333335,0,1
24268,2013-05-27,2013-05-27,3,49.97,16.656666666666666,0,3
24269,2013-09-13,2013-09-13,2,14.98,7.49,0,1
24270,2012-10-11,2013-10-10,6,2844.5125,474.0854166666666,364,2
24271,2012-10-14,2013-10-23,4,2745.3325,686.333125,374,2
24272,2012-10-10,2013-10-02,4,2735.5325,683.883125,357,2
24273,2012-10-10,2013-10-21,2,2721.5525,1360.77625,376,1
24274,2012-10-30,2013-10-28,3,3018.33,1006.11,363,1
24276,2013-03-08,2013-03-08,3,23.97,7.989999999999999,0,3
24277,2013-02-23,2013-02-23,1,9.99,9.99,0,3
24278,2013-06-01,2013-06-01,3,184.48,61.49333333333333,0,3
24280,2013-07-17,2013-07-17,3,27.77,9.256666666666666,0,1
24281,2012-11-25,2013-05-13,2,3302.0525,1651.02625,169,3
24282,2012-11-23,2013-10-26,3,3917.5425,1305.8475,337,1
24283,2012-11-26,2013-10-18,5,3946.5225,789.3045,326,0
24300,2012-11-20,2013-10-25,2,4144.34,2072.17,339,1
24301,2012-10-30,2013-10-11,2,4144.34,2072.17,346,1
24302,2012-11-03,2013-10-24,2,3882.5525,1941.27625,355,1
24303,2012-11-26,2013-10-03,4,4207.32,1051.83,311,0
24304,2012-11-24,2013-10-16,5,3946.5225,789.3045,326,0
24305,2012-11-21,2013-10-02,4,3945.5325,986.383125,315,0
